とおぼえ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ドラゴンクロー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハードプラント,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ビルドアップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
とびはねる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マッドショット,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ポイズンテール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほしがる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ボルテッカー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マジカルリーフ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みずあそび,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
めいそう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
リーフブレード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
りゅうのまい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ロックブラスト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
でんげきは,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みずのはどう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はめつのねがい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイコブースト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はねやすめ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じゅうりょく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミラクルアイ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
めざましビンタ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アームハンマー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ジャイロボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いやしのねがい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しおみず,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しぜんのめぐみ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フェイント,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ついばむ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おいかぜ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つぼをつく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
メタルバースト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
とんぼがえり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
インファイト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しっぺがえし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダメおし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
さしおさえ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なげつける,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイコシフト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きりふだ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かいふくふうじ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しぼりとる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
パワートリック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いえき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おまじない,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
さきどり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
まねっこ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
パワースワップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ガードスワップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おしおき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
とっておき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なやみのタネ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ふいうち,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どくびし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハートスワップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アクアリング,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
でんじふゆう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フレアドライブ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はっけい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はどうだん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ロックカット,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どくづき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あくのはどう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つじぎり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アクアテール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
タネばくだん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エアスラッシュ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シザークロス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
むしのさざめき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
りゅうのはどう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ドラゴンダイブ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
パワージェム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ドレインパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しんくうは,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きあいだま,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エナジーボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ブレイブバード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
だいちのちから,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
すりかえ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ギガインパクト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
わるだくみ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
バレットパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ゆきなだれ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こおりのつぶて,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シャドークロー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かみなりのキバ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こおりのキバ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほのおのキバ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かげうち,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どろばくだん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイコカッター,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しねんのずつき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミラーショット,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ラスターカノン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ロッククライム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きりばらい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
トリックルーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
りゅうせいぐん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほうでん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ふんえん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
リーフストーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
パワーウィップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
がんせきほう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クロスポイズン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダストシュート,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アイアンヘッド,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マグネットボム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ストーンエッジ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ゆうわく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ステルスロック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
くさむすび,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おしゃべり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
さばきのつぶて,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
むしくい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
チャージビーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ウッドハンマー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アクアジェット,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こうげきしれい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ぼうぎょしれい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かいふくしれい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
もろはのずつき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダブルアタック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ときのほうこう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あくうせつだん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みかづきのまい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
にぎりつぶす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マグマストーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダークホール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シードフレア,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あやしいかぜ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シャドーダイブ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つめとぎ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ワイドガード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ガードシェア,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
パワーシェア,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ワンダールーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイコショック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ベノムショック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ボディパージ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いかりのこな,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
テレキネシス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マジックルーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
うちおとす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
やまあらし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はじけるほのお,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ヘドロウェーブ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ちょうのまい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ヘビーボンバー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シンクロノイズ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エレキボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みずびたし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ニトロチャージ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
とぐろをまく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ローキック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アシッドボム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
イカサマ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シンプルビーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なかまづくり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おさきにどうぞ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
りんしょう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エコーボイス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なしくずし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クリアスモッグ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アシストパワー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ファストガード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイドチェンジ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねっとう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
からをやぶる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いやしのはどう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
たたりめ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フリーフォール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ギアチェンジ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ともえなげ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
やきつくす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
さきおくり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アクロバット,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミラータイプ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かたきうち,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いのちがけ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ギフトパス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
れんごく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みずのちかい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほのおのちかい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
くさのちかい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ボルトチェンジ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
むしのていこう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じならし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こおりのいぶき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ドラゴンテール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ふるいたてる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エレキネット,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ワイルドボルト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ドリルライナー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダブルチョップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハートスタンプ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ウッドホーン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
せいなるつるぎ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シェルブレード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ヒートスタンプ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
グラスミキサー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハードローラー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
コットンガード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ナイトバースト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイコブレイク,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
スイープビンタ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ぼうふう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アフロブレイク,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ギアソーサー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かえんだん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
テクノバスター,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いにしえのうた,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しんぴのつるぎ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こごえるせかい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
らいげき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あおいほのお,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほのおのまい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フリーズボルト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
コールドフレア,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
バークアウト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つららおとし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
Ｖジェネレート,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クロスフレイム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クロスサンダー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フライングプレス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
たたみがえし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ゲップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
たがやす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねばねばネット,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
とどめばり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ゴーストダイブ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハロウィン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おたけび,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
プラズマシャワー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
パラボラチャージ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
もりののろい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はなふぶき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フリーズドライ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
チャームボイス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
すてゼリフ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ひっくりかえす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ドレインキッス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
トリックガード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フラワーガード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
グラスフィールド,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミストフィールド,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
そうでん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じゃれつく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ようせいのかぜ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ムーンフォース,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ばくおんぱ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フェアリーロック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
キングシールド,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なかよくする,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ないしょばなし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みずしゅりけん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マジカルフレイム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ニードルガード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アロマミスト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かいでんぱ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ベノムトラップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ふんじん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ジオコントロール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じばそうさ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハッピータイム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エレキフィールド,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マジカルシャイン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おいわい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つぶらなひとみ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほっぺすりすり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
まとわりつく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
グロウパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
デスウイング,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
グランドフォース,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダイヤストーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いじげんホール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
スチームバースト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ノーマル,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かくとう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ひこう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じめん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いわ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
むし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ゴースト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はがね,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほのお,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みず,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
くさ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
でんき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エスパー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こおり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ドラゴン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フェアリー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マスターボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハイパーボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
スーパーボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
モンスターボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サファリボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ネットボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダイブボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ネストボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
リピートボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
タイマーボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ゴージャスボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
プレミアボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダークボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ヒールボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クイックボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
プレジャスボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
キズぐすり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どくけし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
やけどなおし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こおりなおし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねむけざまし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
まひなおし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かいふくのくすり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
まんたんのくすり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
すごいキズぐすり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いいキズぐすり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なんでもなおし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
げんきのかけら,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
げんきのかたまり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おいしいみず,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイコソーダ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミックスオレ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
モーモーミルク,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ちからのこな,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ちからのねっこ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ばんのうごな,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
